Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
wah klau di indonesia bisa diboikot tuh banknya iran negara islam aja trima uang cina url,1,0,0,1,0,1,0,0,0,0,1,0
sabtuceria krn sdh weekend lagi nih mixagrip mau bagi2 hadiah buat kamu mixagrip explore budaya 2 tahun ini mau kemana 1 like dan follow facebooktwitter dan ig mixagrip 2 tulis jawabanmu di kolom komen beri hastag sabtuceria dan mention 3 oran,0,0,0,0,0,0,0,0,0,0,0,0
aamiin ya rabb lengserkan jokowi user,1,0,1,0,0,0,0,0,1,0,0,1
ngentod bosque,0,1,0,0,0,0,0,0,0,0,0,0
tengok buku2 yg kak nisa baca aku sedar yg aku tak baca sebegitu variasi tajuk aku baca palestine ja 5 bulan ninnaku bodo dah weii,0,0,0,0,0,0,0,0,0,0,0,0
menulis tentangmu adalah cara ku mencintaimu bukan mulutku bisu namun aku mengibaratkan aksara adalah keabadian dikenang ash,0,0,0,0,0,0,0,0,0,0,0,0
sumpah ya ini railink depan gue pengen gue timpuk pake apapun tai,1,1,1,0,0,0,0,0,1,1,0,0
jadi gini rasanya setelah pergi saling asing terus bertemu kembali lebih seru wkwkwk,0,0,0,0,0,0,0,0,0,0,0,0
user anjirrrr brengsek bajingan gila sih lu gua gangerti sih kalo jd lu nnternyata ada yg lebih parah dr mantan gua anjir lolnnudah skrng fokus exo yg jelas2 membuat kita bahagia,1,1,1,0,0,0,0,0,1,1,0,0
smartfren jaringan nya kok brengsek ya,1,1,0,1,0,0,0,0,1,0,1,0
dulu orang bikin karya dulu baru terkenalnsekarang kebalikannya sulit silit,0,1,0,0,0,0,0,0,0,0,0,0
keanekaragaman budaya suku agama itulah sesungguhnya kekayaan kita tutur djarot di hadapan peserta rakercabsus user kota gunungsitoli gubernurzamannow djarotsihar2 sumutpilih2djoss djarotsiharmenang gunungsitoli pdiperjuanga,0,0,0,0,0,0,0,0,0,0,0,0
banser kan hobi juga maunya bela kafir makanya si abu janda apakah bener muslim atau bukan,1,1,1,0,1,0,0,0,0,1,0,0
bawaslu kolaka tertinggi pelanggaran asn dalam pilkada,0,0,0,0,0,0,0,0,0,0,0,0
tau kenapa kalo anda bicara tumpas pki komunis dan antek pasti anda akan diserang ya krn yg serang anda itulah pki cm pki yg lindungi pki,1,0,1,0,0,1,0,0,0,1,0,0
user user user user user user dasar muka tai babi loh mau tenar agama di bawa2 klw berani jgn share di medsos umat siapa pun klw agama nya di hina2 pasti marah besar dgn mudah nya langsung minta maaf ayo fpi buruh dan cari o,1,1,1,0,1,0,1,0,0,0,0,1
user gak lah kan gua udah tege nih no titit,0,1,0,0,0,0,0,0,0,0,0,0
trs kl ada bacot bacot di grup kl dia udh ngomong pasti pada setuju semua,0,1,0,0,0,0,0,0,0,0,0,0
yg ada dipikirannya hanya kekuasaan ngga peduli rakyatnya kayak apa 2019gantipresiden,1,0,1,0,0,0,0,0,1,1,0,0
user user user menyelamatkan fundamental ekonomi kearah lebih baik adalah mulia drpd tidak paham klo junjungannya 20102014 telah mewaiskan bencana ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
kh anis maftukhin kemudian menjelaskan latar belakang berdirinya ponpes amp visinya menurutnya pondok yg berdiri baru 6 bulan lalu ini tidak dipungut biaya pengajarnya pun jg tidak dibayar ponpes ini selain belajar ilmu islam jg mengajarkan i,0,0,0,0,0,0,0,0,0,0,0,0
bersikap keraslah terhadap merekacina kafir url,1,1,0,1,1,1,0,0,0,0,1,0
user perum cikeas permai ds cikeas udik kec gn putri bogor listriknya padam pak pd banyak rumah tolong dicek trims,0,0,0,0,0,0,0,0,0,0,0,0
pembangunan overpass di proyek jalan tol manadobitung ambruk selasa siang simak beragam informasi ekonomi amp bisnis terkini dalam cnnidbusiness saat ini bersama user di user,0,0,0,0,0,0,0,0,0,0,0,0
user kafir zindiq itu kafir yg terpaksa jd muslim krn keturunan hukum syariah ma tekanan sosial islam ktp,0,0,0,0,0,0,0,0,0,0,0,0
rt user user manusia manusia iblis yang minta kpk itu di bubarkan klu kpk bubar manusia 2 iblis ini pasti senang hati,1,1,1,0,0,0,0,0,1,1,0,0
presiden mengajak masyarakat untuk membawa negara ini pada kebudayaan politik yang penuh dengan etika politik yang menyatukan bukan politik yang memecah belah bukan politik yang membawa perpecahan bukan politik yang saling menghujat mencela maupun mema,0,0,0,0,0,0,0,0,0,0,0,0
sudirman said meluncurkan,0,0,0,0,0,0,0,0,0,0,0,0
user titit mu,0,1,0,0,0,0,0,0,0,0,0,0
user user user lebih kesel gue sama komandan cai dan antek anteknya sok banget luh pada,1,1,0,1,0,0,0,0,1,0,1,0
apa setelah kunjungan ini menag mampu membantah islam mendungukan membiadabkan umatnya,1,1,0,1,1,0,0,0,0,0,1,0
user yang manapun itu bahkan organ manusia pun termasuk benda asing bagi organ manusia yg lain apalagi benda mati macam sabun,0,0,0,0,0,0,0,0,0,0,0,0
user user penilaian orang berbeda dikhawatirkan rakyat tidak bisa memahami partai yang berhubungan baik dgn komunis belum tentu komunis saya hanya ingin meluruskan,0,0,0,0,0,0,0,0,0,0,0,0
rt user kebelet ngentot di kamar mandi xf0x9fx98x8dnurl,0,1,0,0,0,0,0,0,0,0,0,0
user user user lah anda yang dari awal gak bisa berargumen ngomongin kacung nyambung ke cebong kan gobloknnente cari dulu arti kacung baru nyambung lagi,1,1,1,0,0,0,0,0,1,1,0,0
user bacot apanya gue ngulang perkataan gue gegara lu budek,1,1,1,0,0,0,1,0,0,1,0,0
rt user followers mli pada kaya tai nih giliran tweet ga lucu dibilangnya gue yang ngadmin giliran tweet lucu malah dibilang tweexe2x80xa6,1,1,0,1,0,0,0,0,1,0,1,0
atau 25 persen suara sah nasional untuk mengusung calon presiden dan wakil presiden,0,0,0,0,0,0,0,0,0,0,0,0
user itu kan americanculture bro jangan paksain nilai nilai aseng lah,0,0,0,0,0,0,0,0,0,0,0,0
user user user hahaha bener lo user giliran majikan dia mesum 7 taon si kunyuk mingkem user sok suci pula ngatain mikirin sex muke lacur lu nyuk,1,1,1,0,0,0,0,1,0,1,0,0
rt user user hrsnya kita malu di indonesia baru ada gubenur cina,1,0,1,0,0,1,0,0,0,1,0,0
user brengsek loe lama lamajd ber politik,1,1,1,0,0,0,0,0,1,1,0,0
user ini kadang yg membuat aku sedih tapi gemesh dari kedua sisi sama aja mereka teraduk difensif dan saling bela buta adukan ini kadang membuat aku entah bagaimana kebayang masa itunnmasa tenang tau tau ada bombardir senapan dan sesu,0,0,0,0,0,0,0,0,0,0,0,0
masih mau ganti presiden 2019tetapjokowi,0,0,0,0,0,0,0,0,0,0,0,0
user udah ga pusing lagi ayo ntar fc monyet,0,1,0,0,0,0,0,0,0,0,0,0
user user x relevant muslim tapi buat kerja kafir yg terkutuk,1,1,0,1,1,0,0,0,0,0,1,0
antekantek orba hobi gunakan isu pki kejahatan orba memberikan kpd asing kekayaan alam kita seperti freeport kpd as kerjanya mertua prabowo,1,0,0,1,0,0,0,0,1,0,1,0
jadi yang ante aseng itu dah ngemeng belum soal import bawang putihnnoh tentu tidak kan sama junjugannya,0,0,0,0,0,0,0,0,0,0,0,0
user polisi sebagai alat kekuasaan rezim 2019gantipresiden,1,0,0,1,0,0,0,0,1,0,1,0
user user saat nya kita lihat mana suara yg menuduh pak user antek asingnnjd kita tau kan sebenarnyannmrk lah yg sekarang ribut2 nyerang pak dhe dg kebeehasilan merebut 51 dari freeportnnitulah antek asingnnbahkan disuruh m,0,0,0,0,0,0,0,0,0,0,0,0
cina bukit ajak membawang yall xf0x9fx98x82,0,0,0,0,0,0,0,0,0,0,0,0
misal bikin 3 besar gubernur paling berprestasi itulah yg dipilih rakyat dgn mekanisme itu siapapun gubernur yg jelas prestasiny nyata bukan hasil pencitraan bisa jd pres dan pasti bukan melulu org jawa,0,0,0,0,0,0,0,0,0,0,0,0
ya itu namanya cawgub goblok gak ngerti peraturan debatkelihatan bego dan liciknya itu sandiaga uno,1,1,1,0,0,0,0,0,1,1,0,0
user user user golongan kaum bani kampret seperti katak dalam tempurung teriak tong kosong kampanye ganti presiden tapi tak tau nama pengganti nya siapa menjual rongsokan tak bernilai congor kampret nya yg gede,1,1,0,1,0,0,0,0,1,0,1,0
kapan user bikin film bakar2 sekolahan buat pencitraan pak user url,1,0,1,0,0,0,0,0,1,1,0,0
user ulama cebong wajah suram,1,1,1,0,0,0,1,0,0,1,0,0
user user bola mata nya lumayan gede tapi bentuk mata nya sipit begituuu sini kasih aku dollar,0,0,0,0,0,0,0,0,0,0,0,0
band metal maen di acara akustik emang pintar sih yang penting manggung terus tetap produktif berak sehelm cebok segelas,0,1,0,0,0,0,0,0,0,0,0,0
user user anjir gue juga lupa sih kelewatan bener asw jarinya sampe gue mute pokoknya dia sadar gue mute uke pokoknya terakhir jadi bella kalo ga salah dnnya,0,1,0,0,0,0,0,0,0,0,0,0
nurul arifin ingin menghidupkan kembali budaya sunda,0,0,0,0,0,0,0,0,0,0,0,0
itu lohhh yg dilakuin oppa oppa koriya tapi banyak yg bilang oppa koriya banci tapi masa banci ikut militeran 2 tahun url,0,1,0,0,0,0,0,0,0,0,0,0
ada orang tionghwa yang mengunakan izazah palsunnlalu ngaku tokoh masyarakat tionghwa sesungguhnya dia adalah sampah di tg pinangnnagama kristen tapi sering di wihara itu nama nya munafiq bagi muslem,1,0,0,1,1,1,0,0,0,0,1,0
user giliran berita yg kayak gini para cebonk bermunculan dr kolam tp kemarin saat presiden kita dihina kalian para cebonk pura2 tuli dan bisu ternyata cinta kalian palsu,1,1,0,1,0,0,1,0,0,0,1,0
rt user niatnya mandi bareng eh ngentot juga url,0,1,0,0,0,0,0,0,0,0,0,0
ih gila nirina bego banget,1,1,1,0,0,0,0,0,1,1,0,0
user user komunis anjing wkwkw,1,1,1,0,0,1,0,0,0,1,0,0
prabowo subianto calon presiden abadi gagal maju url,1,0,1,0,0,0,0,0,1,1,0,0
user pertamina ruginbpjs rugingaruda ruginpln ruginmayoritas bumn ruginjalan tol pada ambruknbensin mahalnlistrik mahalnpajak mencekikntelor mahalndaging mahalnberas imporngaram imporncangkul imporntka asing merajalelannprestas,0,0,0,0,0,0,0,0,0,0,0,0
zaman sby biaya makan sekeluarga dalam sehari cukup rp 50000 zaman sekarang rp 120000 sd rp 150000 baru cukup gaji pns sudah 4 tahun tidak naik kasihan nasib rakyat yg gajinya rata2 dua juta sd 3 juta mumet mereka mungkin mrk berdoaoh lamany,0,0,0,0,0,0,0,0,0,0,0,0
rt user user user dasarkunyuk nih nyariduitmodal nipubangsat abu,1,1,1,0,0,0,0,0,1,1,0,0
user user user masak imej tki selalu seperti itu diaspora kita dahsyat2 lho,0,0,0,0,0,0,0,0,0,0,0,0
bajinganbangsat lo bukan siapasiapa kok sombong banget,1,1,1,0,0,0,0,0,1,1,0,0
mantan itu perlu di kasi bunga biar lebih so sweet dikit bunga bangke maksudnya,0,1,0,0,0,0,0,0,0,0,0,0
allah boleh buat kedudukan kau dari setinggi langit sehingga sehina longkang busuk yang dipandang jijik oleh semua orang,0,0,0,0,0,0,0,0,0,0,0,0
user brengsek lu gua tak mau di sontot sama sofil,1,1,1,0,0,0,0,0,1,1,0,0
user user user wajah anak lo kliatan bgt ya penuh dendam dan kebencian pasti anak anak lo makan dari hasil uang haram bapaknya kayak lo banci dan rumpi lo ngatain gue makan tai nah lo dan istri serta anak anak dan ortu lo makan bangke uang haram,1,1,0,1,0,0,0,1,0,0,1,0
semakin kagum dg gubernur rasa presiden iniluarr biasa smartbrilianlugastegasdan ga perlu pura2 ngetes staff nya,0,0,0,0,0,0,0,0,0,0,0,0
rt user user apa ga bosen bergaya monoton dr tahun atu sampe 2018 kok gaya jualan citra dgn pasang wajah melas terus rakyat sjxe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0
tiga kali berturutturut tdk melaksanakan shalatjumat sudah termasuk golongan org kafirnkemuliaanharijumat,0,0,0,0,0,0,0,0,0,0,0,0
apalagi disela2 meja atau lemari tempat nyelempit begitu juga hrs berkali2 disapu biar ga buat tempat bernaung kecoa atau dibuat tempat eek cicak,0,0,0,0,0,0,0,0,0,0,0,0
user user tmbh songong aja di bencong halug usah di beritain opo min,1,1,1,0,0,0,0,1,0,1,0,0
user woi elah ngakak terus sih anjir hari ini wkkw,0,1,0,0,0,0,0,0,0,0,0,0
dekalarasi pilkada 2018 aman dan anti hoax karyawan bank bri jabon,0,0,0,0,0,0,0,0,0,0,0,0
gak cuma 2 anak papua yg digendong tapi 8000 rebu anak papua dijadikan anak asuh user,0,0,0,0,0,0,0,0,0,0,0,0
user user jadi ingat tanah abang trotoar dan sampah,0,0,0,0,0,0,0,0,0,0,0,0
pengusaha media sosial harus dipastikan kenetralannya dalam pilkada dan pilpres,0,0,0,0,0,0,0,0,0,0,0,0
user dengar kabar newmont ntb dilacurkan ke cina napakah itu benar,0,0,0,0,0,0,0,0,0,0,0,0
personil provost polsek pringsewu kota bripka viktor i patroli keamanan objek vital di jalan kesehatan dan menyampaikan pesan kamtibmas kepada petugas parkir kopdit gentiaras pringsewu,0,0,0,0,0,0,0,0,0,0,0,0
siapa bilang ekonomi indonesia baikbaik saja,0,0,0,0,0,0,0,0,0,0,0,0
user gua prnh ni jaman sma ketinggalan bis sekolah jadi naik bis umum trus posisi gua berdiri dr pertama naik ampe turun pas lagi berdiri pantat gua di toel2in anjiiiing karna gua gak lemah lembut kaya elu itu tangannya diem2 lgsg gua cengk,0,1,0,0,0,0,0,0,0,0,0,0
user user nanti umpetin setan loh mending mabar sudoku aja deh,0,1,0,0,0,0,0,0,0,0,0,0
user jonru ini di lindungi sama kelompok prabowo subianto cs polisi aja gk berani menghukum orang ini dan bebas pergi kmna mna,1,0,1,0,0,0,0,0,1,1,0,0
karna kondisi udah malem gw udah letih kalo capek mood juga gak keruan kan gw jadi merasa tertantang abangnya udah mayan jauh mana kondisi jalan padet banyak mobil dan motor tp entah setan mana yg bikin gw emosi gw pun ngebut slusap slusup,0,1,0,0,0,0,0,0,0,0,0,0
pd bagian belakang trsusun kata indonesia diatas warna dasar bendera indonesiamerah putih dg mnyematkn kberagamn budaya dstiap hrufny yaitu tarian samankain sasirangan khas banjarmasintarian yg brasal dr bali wayang kulitbaronglompat batu dr ni,0,0,0,0,0,0,0,0,0,0,0,0
user saya belo kok ga sipit,0,0,0,0,0,0,0,0,0,0,0,0
user wkwkwkw lahiran boongan ochuxf0x9fx98xad yg hamil sipit,0,0,0,0,0,0,0,0,0,0,0,0
rt user sebagai melayu kita haruslah meletakkan dosa pada tempatnya sebagai contoh yang paling utama ialah tudung sewajarnya kita tekxe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0
akibat tidak memiliki ilmu itu akan menjadi penyebab bisnis dan investasi beresiko tinggi,0,0,0,0,0,0,0,0,0,0,0,0
pengetahuan tidak dapat menggantikan persahabatan aku patrick lebih suka jadi idiot daripada kehilanganmu spongebob,0,0,0,0,0,0,0,0,0,0,0,0
user user banyak cocot diem aja lu komplotan tkng ngalus ama pelakor aja lu dukung,1,1,1,0,0,0,0,0,1,1,0,0
user user user eet dahmd3 itu wakil pemerintah juga hadir dan ikut membahasdah sana cuci kaki dan belajar lagi ya,0,0,0,0,0,0,0,0,0,0,0,0
belajarlah dari babi ngepet kalau malamncuma pakai lilin gt hemat listrik,0,0,0,0,0,0,0,0,0,0,0,0
sebenarnya khan bisa ditetapkn sbg kawasan cagar budaya lalu buat peraturan rmh gadang didlm kawasn tdk boleh dirubh fungsi,0,0,0,0,0,0,0,0,0,0,0,0
ah lu udah dibayarin ke luar negeri masih aja ngeluh dasar nggak bersyukur nnkntl,1,1,1,0,0,0,0,0,1,1,0,0
user kalo itu gw juga tau gak nanya bolot,1,1,1,0,0,0,1,0,0,1,0,0
user bubarkan dpr tak ada manfaatnya menghambat kemajuan penegakkan hukum nkri,1,0,0,1,0,0,0,0,1,0,0,1
di dlm tubuh pks ada koreng yg harus di obatiklo gak akan semakin menggerogoti pksxf0x9fx98xaaxf0x9fx98xaa url,1,1,0,1,0,0,0,0,1,0,1,0
statement lain presiden diktator diulang2 lg oleh kelompok tertentu lo punya smartphone kan harusnya lo smart liat ciri2 negara yg dikuasai diktator korea utara googling semua keadaan di sana silakan bandingkan dengan indonesia masuk akal,1,0,1,0,0,0,0,0,1,1,0,0
maklum rezim anti islam url,1,0,1,0,1,0,0,0,0,1,0,0
user user user fuck teroris budha myanmar,1,1,0,1,1,1,0,0,0,0,1,0
user astaghfirullah jahatnya rezim,0,0,0,0,0,0,0,0,0,0,0,0
xe2x80x9cyang menyebabkan agama itu cacat ialah hawa nafsuxe2x80x9d hr asysyihaa,0,0,0,0,0,0,0,0,0,0,0,0
ramos yang aku pandang idola dahulu sekarang dah ku anggap jijik babi kmk,1,1,1,0,0,0,0,0,1,1,0,0
pagelaran budaya minangkabau 2018 event terspektakuler dan terbesar yang dinantikan,0,0,0,0,0,0,0,0,0,0,0,0
user semenjak di bego2in ama ustadz felixni orang bukannya makin baik tp tolol nya makin menjadi mungkin kebanyakan ngejilat tokai,1,1,1,0,0,0,0,0,1,1,0,0
user belum lagi nabi muhammad seorang pedagang nabi bahkan dalam catatan sejarah pernah ke syam bahkan suku badui aja punya kebiasaan mengenakan sarung ente kira makkah dan madinah deket pake onta zaman itu,0,0,0,0,0,0,0,0,0,0,0,0
apakah ini hoax colek user user user,0,0,0,0,0,0,0,0,0,0,0,0
user y jgn mau doi cuman pencitraan aja aplot aplot gitu dihhh di personal nya salty in jiun mulu sompret,1,1,1,0,0,0,0,0,1,1,0,0
smp gw udah sounding2 minta ke katolik terbagus jg tapi bokap gw percaya amatan sama smpn yg katanya terbagus pasrahlah,0,0,0,0,0,0,0,0,0,0,0,0
user saya sama cp mah baikbaik aja malah saya lebih suka begini hubungan yg lalu malah kyk sampah saya mengaca dengan hubungan lalu saya merasa lebih dewasa skrg saat sama doi hmmm,0,0,0,0,0,0,0,0,0,0,0,0
user itu islam sontoloyoanna puasa bln syawal lebaranya bln suro perayaannya di tempat setan seperti laut selatan gunung kawi,1,1,0,1,1,0,0,0,0,0,1,0
user gilaaaa lu ndropelepasaxc3xb1 saham disamakan dgn proklamasi kemerdekaannsaking pinternya merangkai kata atao keblinger niiih bani onta,1,1,0,1,0,0,1,0,0,0,1,0
user dibiayai oleh uang negara hanya utk hasil yg namanya sampah,1,0,1,0,0,0,0,0,1,1,0,0
rt user user kalo ingin benarbencar pki gak ada di indonesia bubarkan pdip,1,0,0,1,0,1,0,0,0,0,0,1
user pak user saya harap anda membuktikan islam damai dan terbuka seperti yang selalu anda katakan,1,0,0,1,1,0,0,0,0,0,1,0
user user nyerah aja dah neh rezim rusak semuanya nn2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
i just realized jangan2 mimin gerindra itu antek bego yg sengaja disusupkan biar gerindra keliatan makin bego di sosmed,1,1,0,1,0,0,0,0,1,0,1,0
di cina contohnya seiring meningkatnya beras sintetis jagung sintetis dll produk yang berlabel halal menjadi solusi tersendiri bagi masyarakat cina yang tidak ingin tertipunnpasar inilah yang telah diisi oleh malaysia disana,0,0,0,0,0,0,0,0,0,0,0,0
rt user siapapun yg mengelola perkara sistem tiket masuk ke bromotenggersemeru ini emang biadab idiot pantek jembat,1,1,0,1,0,0,1,0,0,0,1,0
user 6 enam banimanusia itu masyarakat,0,0,0,0,0,0,0,0,0,0,0,0
user kga cape tuh kntl,0,1,0,0,0,0,0,0,0,0,0,0
user enak tug g memek y,0,1,0,0,0,0,0,0,0,0,0,0
yeu kunyuk mt gue kaga di bales sok suci cuih,1,1,1,0,0,0,0,0,1,1,0,0
user bantu aku cari judul film ini dong xf0x9fx98x85nfilm tentang 4 org pjalan kaki spanjang 4000km ga film taun 2000an pkoknya lakon cewenya mati dtgah gurun pasirn4 orgnya tu kabur menghindari negara2 komunis supaya bsa balik ke negarany,0,0,0,0,0,0,0,0,0,0,0,0
menarik membaca berita sedih ini bahwa dari 9 kandidat 1 calon yg tidak dihambat 2 calon yang dihambat 20tahunpks,0,0,0,0,0,0,0,0,0,0,0,0
harga minyak dunia nwti udah 71 dan brent udah 81nasumsi pemerintah 48 nndireksi pertamina udah ganti berkali kali di pemerintahan jokowi kasihan perusahaan ini buat maenan politikus kacrut,1,1,0,1,0,0,0,0,1,0,1,0
hee bukannya kader situ yg ngomong mulu lebih tepatnya ngetwitt mulu tanpa faedah url,1,0,1,0,0,0,0,0,1,1,0,0
budha membunuh di myanmar,1,0,0,1,1,0,0,0,0,0,1,0
user user exorcist itu pengusiran setan dalam agama katolikkristen gitu,0,0,0,0,0,0,0,0,0,0,0,0
doa anak yatim dan ulama janji allah itu pasti semoga juara afc dan liga amin,0,0,0,0,0,0,0,0,0,0,0,0
user saya suka anies kasih kuliah pasti bagus saya dukung anies jadi dosen prof rektor itu memang kehebatan beliau bukan jadi gubernur,0,0,0,0,0,0,0,0,0,0,0,0
pegimana ini rt user menarik meskipun kaosnya bertuliskan 2018 ganti gubernur jateng namun semangat dan antusiasme untuk mengajak foto bersama pak user tetap ada kamiganjaryasin,0,0,0,0,0,0,0,0,0,0,0,0
sontoloyo itu penggembala itik tapi istilah ini mngalami pergeseran makna gak beres lambat dsbnnsama kayak bajingan itu sebetulnya pngndara cikar nnbetul gak mas user,1,1,1,0,0,0,0,0,1,1,0,0
kalau sampai ini beneran bom ya gue udah gak ngerti lagi ama nalar orang yg ngebom sih siapa yg mau doi sasar ngaco banget ini sasarannya ya terlepas mereka punya justifikasi tersendiri ya terkait sasarannya,0,0,0,0,0,0,0,0,0,0,0,0
oleh karena itu unutk menunjukkan sebagai negara yang berdaulat sektorsektor ekonomi harus dikuasai oleh negara dan dipergunakan sebesarbesarnya untuk kemakmuran rakyat bukan oleh negara asing yang tidak memperdulikan pembangunan indonesia freepor,0,0,0,0,0,0,0,0,0,0,0,0
rt user si cantik jago ngemut alias nyepong kontol toketnya keliatan jadi bikin sange pengen juga dong kontol kaya gitu xe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0
user ye lu aja picek matanyaorg gua cantik gini,1,1,1,0,0,0,1,0,0,1,0,0
selamat pagi selamat dan semangat beraktivitas salam 2 periode untuk pak jokowi presiden joko widodo jokowi tercatat sudah merampungkan 30 proyek strategis nasional psn yang terhitung sejak 20162017 apa saja t3tapjokowi2019,0,0,0,0,0,0,0,0,0,0,0,0
kl terjadi disinisaatnya kita usir cina dr negri inikecuali cina patriotis kaya gw,1,0,0,1,0,1,0,0,0,0,0,1
r fie ban motorku bocor nih gimana nanti aku pulangnf makanya pakek ini anti kerut anti bocor charm body fit chaaaaarrrmmmmnr sarap,0,1,0,0,0,0,0,0,0,0,0,0
di tl gua gada yg dapet tiket terus ribuan tiket bisa full booked tuh siapa tuyul,0,0,0,0,0,0,0,0,0,0,0,0
user hadeuhh malah pura2 bloon capek deh,0,1,0,0,0,0,0,0,0,0,0,0
rt user anyway mandangkan semalam ada orang back up sangat golongan elit dan kutuk orang yang voice out the unfairness from the ricxe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0
user efek aseng,0,0,0,0,0,0,0,0,0,0,0,0
user user user user user user user user user user user user user user user user user user user user user user,1,1,1,0,0,0,0,0,1,1,0,0
